M1.D_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,zsat,zcc,zsnow,Fburial,B,BNS,BDS_under,BDS_resp,BDS,BCC,BPDC,BD,Omega
143400.0,1.4785867585051824e-08,0.002353523555790101,0.002189147227495471,8.218816414731506e-05,2.936040936523483e-05,3441.0,4575.0,4575.0,9988316245295.867,60000000000000.0,9815435736853.371,13060586725907.13,5167038631090.4375,18227625356997.57,21968622660853.19,0.0,50011683754704.13,1.2135218189811894
143600.0,1.4782757271121705e-08,0.0023535687456629688,0.002189157091530582,8.220582706619343e-05,2.935436545794005e-05,3442.0,4576.0,4576.0,9995193246320.39,60000000000000.0,9823715126170.217,13065056822078.154,5169074743310.358,18234131565388.51,21946960062120.887,0.0,50004806753679.61,1.2137826148958832
143800.0,1.4779711291861732e-08,0.0023536122245021353,0.002189166016059691,8.222310422122212e-05,2.9348436650758307e-05,3443.0,4577.0,4577.0,10001908802985.328,60000000000000.0,9832001165161.002,13069929304835.203,5170862039317.003,18240791344152.207,21925298687701.457,0.0,49998091197014.67,1.2140377149436181
144000.0,1.4776725986323777e-08,0.002353654061076368,0.0021891740280070206,8.224001653467372e-05,2.9342616044257183e-05,3444.0,4577.0,4577.0,10009393192039.047,60000000000000.0,9840293855651.031,13051218332200.912,5173795932407.548,18225014264608.46,21925298687701.457,0.0,49990606807960.95,1.2142874280452052
144200.0,1.4773801014049156e-08,0.00235369426265649,0.002189181131408043,8.225656562422341e-05,2.9336903025189813e-05,3445.0,4578.0,4578.0,10015805564690.39,60000000000000.0,9848593199465.623,13056847539706.252,5175115147569.978,18231962687276.23,21903638548567.75,0.0,49984194435309.61,1.2145317780858853
144400.0,1.4770939013064389e-08,0.0023537328066614636,0.0021891873333716545,8.227273664490457e-05,2.9331302935646465e-05,3446.0,4579.0,4579.0,10022059375063.477,60000000000000.0,9856899198430.078,13062871906648.69,5176189864165.142,18239061770813.832,21881979655692.613,0.0,49977940624936.52,1.2147705458772744
144600.0,1.4768139735993094e-08,0.0023537697310306283,0.002189192667414093,8.228853180826758e-05,2.9325815741456556e-05,3447.0,4580.0,4580.0,10028155380629.172,60000000000000.0,9865211854369.717,13069289528378.143,5177021216574.043,18246310744952.188,21860322020048.926,0.0,49971844619370.83,1.2150037640732791
144800.0,1.4765402046830414e-08,0.002353805072332707,0.0021891971565400365,8.230395789633532e-05,2.9320439502424252e-05,3448.0,4581.0,4581.0,10034096270920.188,60000000000000.0,9873531169109.84,13076093670089.979,5177613237270.457,18253706907360.438,21838665652609.53,0.0,49965903729079.81,1.2152315328115877
145000.0,1.476272083046684e-08,0.0023538389321248214,0.0021892008428891557,8.231904461783283e-05,2.9315164632520534e-05,3449.0,4581.0,4581.0,10040818218430.266,60000000000000.0,9881857144475.758,13059288801314.79,5179370183169.653,18238658984484.44,21838665652609.53,0.0,49959181781569.734,1.2154542907464323
145200.0,1.4760095441865351e-08,0.0023538713303047224,0.002189203738940558,8.233379568208226e-05,2.9309990024356698e-05,3450.0,4582.0,4582.0,10046477702457.094,60000000000000.0,9890189782292.781,13066795179509.984,5179526771392.856,18246321950902.84,21817010564347.29,0.0,49953522297542.91,1.2156720926465672
145400.0,1.4757521584490124e-08,0.002353902328644487,0.0021892058581937783,8.234823522535427e-05,2.9304907332832093e-05,3451.0,4583.0,4583.0,10052006043222.047,60000000000000.0,9898529084386.223,13074628125709.812,5179479980446.854,18254108106156.664,21795356766235.062,0.0,49947993956777.95,1.215885294888015
145600.0,1.4754995330428635e-08,0.002353931974188368,0.0021892072042030554,8.236238499265635e-05,2.929990881135494e-05,3452.0,4583.0,4583.0,10058335555847.906,60000000000000.0,9906875052581.39,13058804344145.166,5180628281190.472,18239432625335.637,21795356766235.062,0.0,49941664444152.09,1.2160942185394037
145800.0,1.4752511137654821e-08,0.002353960359600243,0.0021892078061182168,8.237627674101303e-05,2.9294983850337375e-05,3453.0,4584.0,4584.0,10063636004583.438,60000000000000.0,9915227688703.586,13067205719295.705,5180226318171.571,18247432037467.277,21773704269245.7,0.0,49936363995416.56,1.2162993324984452
146000.0,1.4750072156341316e-08,0.0023539874281306083,0.002189207644354338,8.238989188813516e-05,2.9290138448338906e-05,3454.0,4585.0,4585.0,10068819785120.867,60000000000000.0,9923586994578.135,13075897452845.766,5179642683103.166,18255540135948.93,21752053084352.066,0.0,49931180214879.13,1.2165003623945718
146200.0,1.4747676812538856e-08,0.002354013215552881,0.002189206736310876,8.24032396210025e-05,2.9285369717676384e-05,3454.0,4585.0,4585.0,10074457546368.484,60000000000000.0,9923586994578.135,13061803049726.707,5188099324974.601,18249902374701.31,21752053084352.066,0.0,49925542453631.516,1.2166974438750562
146400.0,1.4745317767567353e-08,0.0023540378515072846,0.002189205126721104,8.241636239309023e-05,2.9280663688556604e-05,3455.0,4586.0,4586.0,10079435363644.375,60000000000000.0,9931952972030.326,13071008368362.04,5187200073436.235,18258208441798.273,21730403222527.027,0.0,49920564636355.625,1.216891203772472
146600.0,1.474299892686889e-08,0.0023540612601869624,0.002189202786081069,8.242923705294668e-05,2.9276027726033013e-05,3456.0,4587.0,4587.0,10084308233990.398,60000000000000.0,9940325622885.49,13080474720280.57,5186136728100.111,18266611448380.68,21708754694743.43,0.0,49915691766009.6,1.2170813002518113
146800.0,1.4740716574467178e-08,0.002354083514296096,0.002189199743762236,8.244188526693001e-05,2.9271454848165193e-05,3457.0,4587.0,4587.0,10090010475293.594,60000000000000.0,9948704948968.918,13066219117022.568,5186310763971.485,18252529880994.055,21708754694743.43,0.0,49909989524706.41,1.217268053220431
147000.0,1.4738467131076442e-08,0.0023541046769315244,0.002189196021568656,8.24543276814341e-05,2.926693824292911e-05,3458.0,4588.0,4588.0,10094703811740.18,60000000000000.0,9957090952105.926,13076132958675.414,5184964765504.344,18261097724179.758,21687107511974.137,0.0,49905296188259.82,1.217451767525747
147200.0,1.4736258421190414e-08,0.002354124605397427,0.002189191568571058,8.246651841318457e-05,2.9262492770863995e-05,3458.0,4589.0,4589.0,10098931274988.578,60000000000000.0,9957090952105.926,13087210127336.564,5191305960376.936,18278516087713.5,21665461685192.0,0.0,49901068725011.42,1.2176317656936342
147400.0,1.4734088253461675e-08,0.0023541433858004137,0.0021891864424266757,8.247847168686901e-05,2.9258114854994544e-05,3459.0,4589.0,4589.0,10104343153319.531,60000000000000.0,9965483634121.828,13073680431509.178,5191031095857.466,18264711527366.645,21665461685192.0,0.0,49895656846680.47,1.2178082577539548
147600.0,1.4731963271191232e-08,0.0023541609506722502,0.0021891806499483883,8.249015036193097e-05,2.925381778165221e-05,3460.0,4590.0,4590.0,10108714717608.172,60000000000000.0,9973882996841.928,13084395980609.686,5189189079570.334,18273585060180.02,21643817225369.883,0.0,49891285282391.83,1.2179806953202579
147800.0,1.4729881008441627e-08,0.0023541773738394224,0.002189174234521973,8.250156965872472e-05,2.9249597236966334e-05,3460.0,4590.0,4590.0,10113543377098.64,60000000000000.0,9973882996841.928,13072324331883.514,5196432068806.037,18268756400689.55,21643817225369.883,0.0,49886456622901.36,1.2181493031235884
148000.0,1.4727840881301362e-08,0.0023541926695029086,0.00218916720365826,8.251273292232426e-05,2.9245452164570335e-05,3461.0,4591.0,4591.0,10117698104955.375,60000000000000.0,9982289042091.533,13083580594130.91,5194258115341.535,18277838709472.445,21622174143480.645,0.0,49882301895044.625,1.218314130554516
148200.0,1.4725844605342056e-08,0.0023542068165038023,0.002189159555937953,8.252363028292452e-05,2.9241385954759634e-05,3462.0,4591.0,4591.0,10122665989603.781,60000000000000.0,9990701771695.967,13071160882509.893,5193297212709.712,18264458095219.605,21622174143480.645,0.0,49877334010396.22,1.2184750318837394
148400.0,1.4723888141578999e-08,0.0023542199068375996,0.002189151335182529,8.253428582753524e-05,2.923739117497619e-05,3462.0,4592.0,4592.0,10126248515539.008,60000000000000.0,9990701771695.967,13083846260655.33,5198671001612.552,18282517262267.883,21600532450497.14,0.0,49873751484460.99,1.2186323627599354
148600.0,1.4721981587885786e-08,0.0023542317931713515,0.002189142510025725,8.254464157281326e-05,2.923348745990169e-05,3463.0,4592.0,4592.0,10130987995075.703,60000000000000.0,9999121187480.527,13071997561813.602,5197360805133.028,18269358366946.63,21600532450497.14,0.0,49869012004924.3,1.218785267049465
148800.0,1.4720112700127182e-08,0.0023542427097874782,0.0021891331710260963,8.255476938069098e-05,2.9229651707509546e-05,3464.0,4593.0,4593.0,10134708285980.984,60000000000000.0,10007547291270.521,13084337127655.309,5194515137700.955,18278852265356.266,21578892157392.23,0.0,49865291714019.016,1.2189348058056297
149000.0,1.4718290282062257e-08,0.0023542525049655523,0.0021891232692553887,8.25646178550818e-05,2.922590074773998e-05,3464.0,4593.0,4593.0,10138874411532.336,60000000000000.0,10007547291270.521,13073921813776.934,5200764326027.98,18274686139804.914,21578892157392.23,0.0,49861125588467.664,1.219080220156722
149200.0,1.4716504476330966e-08,0.002354261363419479,0.002189112873977207,8.25742447211359e-05,2.9222215933195992e-05,3465.0,4594.0,4594.0,10142383195355.586,60000000000000.0,10015980084891.268,13086788736472.258,5197594708142.119,18284383444614.375,21557253275138.77,0.0,49857616804644.414,1.2192223624241185
149400.0,1.4714757858515893e-08,0.0023542692351650515,0.002189101965879416,8.258363464281769e-05,2.92186021217237e-05,3466.0,4594.0,4594.0,10146718260637.367,60000000000000.0,10024419570168.064,13075951073267.805,5195657820787.992,18271608894055.797,21557253275138.77,0.0,49853281739362.63,1.2193610061687208
149600.0,1.4713045600639974e-08,0.0023542761891394443,0.002189090558957514,8.259281509096525e-05,2.9215049914675445e-05,3466.0,4595.0,4595.0,10149676793083.672,60000000000000.0,10024419570168.064,13090192202581.207,5200095619457.443,18290287822038.65,21535615814709.613,0.0,49850323206916.33,1.2194965570019907
149800.0,1.4711367144650973e-08,0.0023542822449660835,0.0021890786658865756,8.260178953975396e-05,2.9211558374354256e-05,3467.0,4595.0,4595.0,10153837311674.023,60000000000000.0,10032865748926.23,13079790906105.33,5197890218584.804,18277681124690.133,21535615814709.613,0.0,49846162688325.98,1.2196290662207014
150000.0,1.4709722621979901e-08,0.0023542873880663816,0.0021890662747299566,8.26105566682125e-05,2.9208127603592158e-05,3467.0,4596.0,4596.0,10156620932454.812,60000000000000.0,10032865748926.23,13094467881785.322,5202065649755.996,18296533531541.32,21513979787077.637,0.0,49843379067545.19,1.2197585143204932
150200.0,1.470810810430486e-08,0.0023542917061192994,0.002189053426219716,8.26191399497917e-05,2.9204750346728016e-05,3468.0,4596.0,4596.0,10160617293424.281,60000000000000.0,10041318622991.06,13084476979361.668,5199607317145.359,18284084296507.027,21513979787077.637,0.0,49839382706575.72,1.219885247890745
150400.0,1.4706534259443604e-08,0.0023542950127361344,0.002189040058719046,8.262747700854426e-05,2.92014469646263e-05,3468.0,4596.0,4596.0,10164145455624.39,60000000000000.0,10041318622991.06,13075656573861.398,5204899560445.5205,18280556134306.918,21513979787077.637,0.0,49835854544375.61,1.2200083459402915
150600.0,1.4704987917436037e-08,0.0023542975901242667,0.0021890262972721966,8.263564642603505e-05,2.919819297568277e-05,3469.0,4597.0,4597.0,10167041147587.773,60000000000000.0,10049778194187.896,13090051927814.89,5200783527193.766,18290835455008.656,21492345203215.676,0.0,49832958852412.23,1.2201289687389185
150800.0,1.4703481913677215e-08,0.002354299212810726,0.0021890120665769967,8.26435731168646e-05,2.91950128619824e-05,3469.0,4597.0,4597.0,10170396808214.562,60000000000000.0,10049778194187.896,13081662776247.912,5205817018133.952,18287479794381.863,21492345203215.676,0.0,49829603191785.44,1.2202460076382997
151000.0,1.470200800824249e-08,0.002354300033200091,0.002188997422456354,8.265130537186841e-05,2.9191891007365137e-05,3470.0,4598.0,4598.0,10173106975947.14,60000000000000.0,10058244464342.006,13096520486035.547,5201415999578.709,18297936485614.258,21470712074096.598,0.0,49826893024052.86,1.2203601756605984
151200.0,1.4700566340666256e-08,0.002354300062270096,0.002188982376779064,8.265884274551594e-05,2.918882784752738e-05,3470.0,4598.0,4598.0,10176298927462.328,60000000000000.0,10058244464342.006,13088540607247.578,5206203926851.49,18294744534099.07,21470712074096.598,0.0,49823701072537.67,1.2204714662274823
151400.0,1.4699161780942516e-08,0.002354299215592282,0.0021889669021742824,8.266615670899985e-05,2.9185832687372328e-05,3471.0,4598.0,4598.0,10179759807236.844,60000000000000.0,10066717435278.727,13079888407811.291,5202922275576.542,18282810683387.832,21470712074096.598,0.0,49820240192763.16,1.2205794581063985
151600.0,1.4697787292736168e-08,0.0023542976342203056,0.0021889510564136287,8.267328890333844e-05,2.9182892326331308e-05,3471.0,4599.0,4599.0,10181852722086.172,60000000000000.0,10066717435278.727,13096287784091.3,5206061647850.535,18302349431941.836,21449080410693.266,0.0,49818147277913.83,1.2206847661338607
151800.0,1.4696444498000742e-08,0.0023542953095505243,0.0021889348486419736,8.268023045427536e-05,2.918001010681617e-05,3471.0,4599.0,4599.0,10184793366959.695,60000000000000.0,10066717435278.727,13088936171907.494,5210472615160.819,18299408787068.312,21449080410693.266,0.0,49815206633040.305,1.220787259280008
152000.0,1.4695139729360453e-08,0.0023542921157888477,0.0021889182283413695,8.268694372373913e-05,2.9177197928797506e-05,3472.0,4599.0,4599.0,10188000071101.547,60000000000000.0,10075197108823.361,13080919411552.875,5206802997828.957,18287722409381.832,21449080410693.266,0.0,49811999928898.45,1.220886381812498
152200.0,1.4693858868917164e-08,0.002354288315465629,0.0021889012920683747,8.269351169862705e-05,2.917442904809206e-05,3472.0,4600.0,4600.0,10189854791233.734,60000000000000.0,10075197108823.361,13097912797937.137,5209585078027.241,18307497875964.38,21427450223978.53,0.0,49810145208766.266,1.2209833590465766
152400.0,1.4692612723203254e-08,0.0023542837428486385,0.002188883998970729,8.269987193895473e-05,2.9171724376286312e-05,3473.0,4600.0,4600.0,10192914258969.008,60000000000000.0,10083683486801.215,13090264128598.945,5205687901652.3,18295952030251.246,21427450223978.53,0.0,49807085741030.99,1.221077269045561
152600.0,1.4691404067579522e-08,0.0023542783507592,0.0021888663344192495,8.270600816997521e-05,2.9169089228354636e-05,3473.0,4600.0,4600.0,10195512953136.75,60000000000000.0,10083683486801.215,13083767393179.59,5209585942903.913,18293353336083.504,21427450223978.53,0.0,49804487046863.25,1.2211678715101242
152800.0,1.4690222340592771e-08,0.0023542723469268017,0.0021888483811635558,8.271198288162295e-05,2.9166503737264315e-05,3473.0,4601.0,4601.0,10197116273997.094,60000000000000.0,10083683486801.215,13101387790082.002,5211990924194.434,18313378714276.438,21405821524925.25,0.0,49802883726002.91,1.22125608911447
153000.0,1.46890721560444e-08,0.0023542656681108235,0.0021888301288520155,8.271776962940399e-05,2.916397692503698e-05,3474.0,4601.0,4601.0,10199933575922.734,60000000000000.0,10092176571037.6,13094344535267.912,5207723792846.503,18302068328114.414,21405821524925.25,0.0,49800066424077.266,1.221341531401277
153200.0,1.4687960084674713e-08,0.002354258169083969,0.002188811511426862,8.272332882855362e-05,2.9161520956522916e-05,3474.0,4601.0,4601.0,10202288705424.906,60000000000000.0,10092176571037.6,13088456711512.48,5211256487099.762,18299713198612.242,21405821524925.25,0.0,49797711294575.09,1.2214236138949564
153400.0,1.468689797371048e-08,0.00235424972225301,0.002188792534525276,8.272859386386695e-05,2.915915942731137e-05,3474.0,4601.0,4601.0,10204519213752.219,60000000000000.0,10092176571037.6,13082880440694.207,5214602249590.726,18297482690284.934,21405821524925.25,0.0,49795480786247.78,1.2215013530110044
153600.0,1.4685882999748718e-08,0.0023542405104682133,0.0021887733387888687,8.273358583967233e-05,2.9156888603868456e-05,3475.0,4602.0,4602.0,10206072056030.805,60000000000000.0,10100676363357.838,13100625535416.69,5208431720688.374,18309057256105.062,21384194324506.293,0.0,49793927943969.195,1.2215750603583155
153800.0,1.468492313695635e-08,0.002354230435180622,0.0021887539163309754,8.273825942482337e-05,2.915472421080329e-05,3475.0,4602.0,4602.0,10208052677612.625,60000000000000.0,10100676363357.838,13095673981462.137,5211402653061.105,18307076634523.242,21384194324506.293,0.0,49791947322387.375,1.2216440666150252
154000.0,1.4684016992000665e-08,0.00235421953213618,0.002188734286000056,8.2742623068062e-05,2.915266373061643e-05,3475.0,4602.0,4602.0,10209901948717.031,60000000000000.0,10100676363357.838,13091050803701.123,5214176559717.714,18305227363418.836,21384194324506.293,0.0,49790098051282.97,1.221708496528204
154200.0,1.4683158123718758e-08,0.0023542079404201173,0.0021887145098051374,8.274671530748997e-05,2.915069519908854e-05,3476.0,4602.0,4602.0,10212002318299.64,60000000000000.0,10109182865587.21,13085799879744.611,5208820611862.248,18294620491606.86,21384194324506.293,0.0,49787997681700.36,1.2217689191192893
154400.0,1.4682327886995234e-08,0.0023541959004200635,0.002188694616001485,8.275064220928914e-05,2.914878197422593e-05,3476.0,4603.0,4603.0,10212736950483.047,60000000000000.0,10109182865587.21,13105588990097.883,5209922560137.359,18315511550235.242,21362568633694.504,0.0,49787263049516.95,1.2218269004729763
154600.0,1.4681509653479943e-08,0.0023541836041012254,0.00218867460887608,8.275449761257266e-05,2.9146891099921576e-05,3476.0,4603.0,4603.0,10214371392968.938,60000000000000.0,10109182865587.21,13101502883883.146,5212374223866.201,18313877107749.348,21362568633694.504,0.0,49785628607031.06,1.2218838261392697
154800.0,1.4680709920269632e-08,0.0023541708850366317,0.002188654401843785,8.275824159642326e-05,2.9145034321201432e-05,3476.0,4603.0,4603.0,10215958600796.992,60000000000000.0,10109182865587.21,13097534864313.008,5214755035608.284,18312289899921.293,21362568633694.504,0.0,49784041399203.01,1.2219391066792324
155000.0,1.4679927068880578e-08,0.0023541577526738763,0.0021886339867819883,8.2761882945944e-05,2.9143208316242432e-05,3476.0,4603.0,4603.0,10217502298284.656,60000000000000.0,10109182865587.21,13093675620593.854,5217070581839.776,18310746202433.63,21362568633694.504,0.0,49782497701715.34,1.2219928718063622
155200.0,1.4679162378132245e-08,0.0023541441791211344,0.002188613351220691,8.276541395022181e-05,2.9141415457254643e-05,3477.0,4603.0,4603.0,10219365138987.547,60000000000000.0,10117696079551.047,13089018518836.629,5211351628930.276,18300370147766.906,21362568633694.504,0.0,49780634861012.45,1.2220450076677543
155400.0,1.4678405789006501e-08,0.0023541303100480587,0.002188592525177878,8.276889243509044e-05,2.9139636174138834e-05,3477.0,4603.0,4603.0,10220838832077.797,60000000000000.0,10117696079551.047,13085334286110.986,5213562168565.661,18298896454676.65,21362568633694.504,0.0,49779161167922.2,1.2220963680713948
155600.0,1.467764511285241e-08,0.0023541163363251963,0.002188571558322812,8.27723890011922e-05,2.91378469313749e-05,3477.0,4604.0,4604.0,10221391982352.734,60000000000000.0,10117696079551.047,13105575580655.395,5214391893978.072,18319967474633.47,21340944463462.746,0.0,49778608017647.266,1.222147995447429
155800.0,1.4676886249187273e-08,0.0023541021490287575,0.002188550411246472,8.277586889114284e-05,2.9136058916360424e-05,3477.0,4604.0,4604.0,10222867734822.25,60000000000000.0,10117696079551.047,13101886199481.625,5216605522682.334,18318491722163.96,21340944463462.746,0.0,49777132265177.75,1.2221993765973374
156000.0,1.4676132586022356e-08,0.002354087668284463,0.0021885290452308,8.277931152683151e-05,2.91342783396379e-05,3478.0,4604.0,4604.0,10224694743303.11,60000000000000.0,10126216007074.658,13097318678279.48,5210826107880.008,18308144786159.49,21340944463462.746,0.0,49775305256696.89,1.2222502076819144
156200.0,1.4675388485162437e-08,0.00235407279601329,0.002188507414860535,8.278269057637754e-05,2.913251325554274e-05,3478.0,4604.0,4604.0,10226126797784.61,60000000000000.0,10126216007074.658,13093738542075.713,5212974189602.268,18306712731677.98,21340944463462.746,0.0,49773873202215.39,1.2223000999065927
156400.0,1.46746545834406e-08,0.0023540575524649983,0.002188485545671362,8.278600339681826e-05,2.913076526813254e-05,3478.0,4604.0,4604.0,10227530784110.922,60000000000000.0,10126216007074.658,13090228576259.943,5215080169091.7295,18305308745351.67,21340944463462.746,0.0,49772469215889.08,1.2223490142475915
156600.0,1.4673932898477314e-08,0.0023540419483334993,0.0021884634688015066,8.278923976599633e-05,2.9129038796888145e-05,3478.0,4604.0,4604.0,10228902370091.578,60000000000000.0,10126216007074.658,13086799611308.303,5217137548062.714,18303937159371.016,21340944463462.746,0.0,49771097629908.42,1.2223967997730698
156800.0,1.4673215114010268e-08,0.0023540261611386237,0.0021884412620735635,8.279244953253006e-05,2.9127318368933966e-05,3478.0,4605.0,4605.0,10229334033562.094,60000000000000.0,10126216007074.658,13107343091310.883,5217785043268.482,18325128134579.367,21319321824783.883,0.0,49770665966437.91,1.2224441925061102
157000.0,1.4672507973534434e-08,0.0023540100865322186,0.0021884188992439455,8.279559364413654e-05,2.9125617021166436e-05,3479.0,4605.0,4605.0,10231035373315.61,60000000000000.0,10134742649983.34,13103089741927.084,5211810409990.081,18314900151917.164,21319321824783.883,0.0,49768964626684.39,1.2224906158333053
157200.0,1.4671821544013681e-08,0.0023539935113817303,0.002188396287834094,8.279861177381827e-05,2.912395350569111e-05,3479.0,4605.0,4605.0,10232314903765.523,60000000000000.0,10134742649983.34,13099890915802.309,5213729705664.946,18313620621467.254,21319321824783.883,0.0,49767685096234.48,1.2225351790165726
157400.0,1.4671163259181049e-08,0.002353976372703227,0.0021883734473540093,8.280146267460888e-05,2.912234283733461e-05,3479.0,4605.0,4605.0,10233523537838.922,60000000000000.0,10134742649983.34,13096869330618.816,5215542656775.042,18312411987393.86,21319321824783.883,0.0,49766476462161.08,1.2225772730376405
157600.0,1.4670537523457624e-08,0.002353958696594483,0.002188350448359151,8.280412411766592e-05,2.912079469636177e-05,3479.0,4605.0,4605.0,10234651851659.5,60000000000000.0,10134742649983.34,13094048546067.367,5217235127505.911,18311283673573.277,21319321824783.883,0.0,49765348148340.5,1.2226165696839788
157800.0,1.466994491624103e-08,0.0023539405110850706,0.0021883273230658543,8.280659400960815e-05,2.911931065978043e-05,3479.0,4605.0,4605.0,10235698957742.188,60000000000000.0,10134742649983.34,13091430780860.652,5218805786629.94,18310236567490.594,21319321824783.883,0.0,49764301042257.81,1.2226530380464677
158000.0,1.4669384902773369e-08,0.0023539218404452808,0.002188304088498422,8.28088759734294e-05,2.9117889890773428e-05,3479.0,4605.0,4605.0,10236666392048.453,60000000000000.0,10134742649983.34,13089012195094.973,5220256938089.349,18309269133184.32,21319321824783.883,0.0,49763333607951.55,1.2226867316192094
158200.0,1.4668866386311614e-08,0.002353902497868823,0.0021882806645138315,8.281091667749585e-05,2.9116548993356672e-05,3479.0,4606.0,4606.0,10236601779868.547,60000000000000.0,10134742649983.34,13110794821697.883,5220160019819.477,18330954841517.36,21297700728630.758,0.0,49763398220131.45,1.222716862951822
158400.0,1.4668421624788002e-08,0.0023538821354369397,0.002188257066358867,8.281253453903633e-05,2.9115352196789008e-05,3480.0,4606.0,4606.0,10237656174373.734,60000000000000.0,10143276010102.416,13108158835434.91,5213208251458.184,18321367086893.094,21297700728630.758,0.0,49762343825626.266,1.222740750944696
158600.0,1.466807131319248e-08,0.0023538606724267525,0.0021882334363463565,8.281361804019795e-05,2.9114342467052553e-05,3480.0,4606.0,4606.0,10238115678646.984,60000000000000.0,10143276010102.416,13107010074751.787,5213897507868.058,18320907582619.844,21297700728630.758,0.0,49761884321353.016,1.2227567490183133
158800.0,1.4667815601697868e-08,0.0023538382124410465,0.0021882098724755757,8.281416998273542e-05,2.911352140002937e-05,3480.0,4606.0,4606.0,10238349753111.812,60000000000000.0,10143276010102.416,13106424888589.707,5214248619565.306,18320673508155.01,21297700728630.758,0.0,49761650246888.19,1.2227648985410455
159000.0,1.4667653000445056e-08,0.0023538148232078327,0.002188186422140531,8.281420053365095e-05,2.9112886663038105e-05,3480.0,4606.0,4606.0,10238362709513.469,60000000000000.0,10143276010102.416,13106392497585.586,5214268054167.778,18320660551753.363,21297700728630.758,0.0,49761637290486.53,1.2227653496303597
159200.0,1.4667579716467544e-08,0.0023537905973572953,0.0021881631316700415,8.281373284362687e-05,2.9112431338132938e-05,3480.0,4606.0,4606.0,10238164365873.203,60000000000000.0,10143276010102.416,13106888356686.227,5213970538707.395,18320858895393.62,21297700728630.758,0.0,49761835634126.8,1.2227584441099038
159400.0,1.4667588859560987e-08,0.0023537656478058227,0.002188140033703981,8.281280705092092e-05,2.911214217824246e-05,3480.0,4606.0,4606.0,10237771744508.695,60000000000000.0,10143276010102.416,13107869910097.51,5213381606660.624,18321251516758.133,21297700728630.758,0.0,49762228255491.305,1.2227447746276836
159600.0,1.4667676220764705e-08,0.002353740026632667,0.0021881171324443366,8.28114470941652e-05,2.911201088026433e-05,3480.0,4606.0,4606.0,10237194997604.469,60000000000000.0,10143276010102.416,13109311777358.062,5212516486304.293,18321828263662.355,21297700728630.758,0.0,49762805002395.53,1.222724694641556
159800.0,1.466783988133094e-08,0.0023537137683860877,0.002188094439812777,8.280966428665529e-05,2.9112033789745716e-05,3479.0,4605.0,4605.999961948297,10237000595970.406,60000000000000.0,10134742649983.34,13088176685290.088,5220758243972.279,18308934929262.367,21319321824783.883,0.0,49762999404029.59,1.2226983711941988
160000.0,1.4668082701161506e-08,0.0023536868081002645,0.0021880719253552757,8.280744137249439e-05,2.9112216173017395e-05,3479.0,4605.0,4605.999961948297,10236058195657.516,60000000000000.0,10134742649983.34,13090532686072.32,5219344643502.939,18309877329575.258,21319321824783.883,0.0,49763941804342.484,1.2226655494994454
160200.0,1.46683993943671e-08,0.0023536592464411246,0.002188049627067366,8.28048096868793e-05,2.9112548039919844e-05,3479.0,4605.0,4605.999961948297,10234942497448.953,60000000000000.0,10134742649983.34,13093321931593.719,5217671096190.101,18310993027783.82,21319321824783.883,0.0,49765057502551.05,1.2226266922266527
160400.0,1.4668799626691505e-08,0.002353630989684138,0.0021880275591395198,8.280171527230902e-05,2.911304875849387e-05,3479.0,4605.0,4605.999961948297,10233630626162.812,60000000000000.0,10134742649983.34,13096601609809.092,5215703289260.877,18312304899069.97,21319321824783.883,0.0,49766369373837.19,1.2225810026844057
160600.0,1.46692857714485e-08,0.0023536020986838556,0.002188005802882406,8.279814790072468e-05,2.9113724116147785e-05,3479.0,4605.0,4605.999961948297,10232118245632.594,60000000000000.0,10134742649983.34,13100382561134.623,5213434718465.558,18313817279600.18,21319321824783.883,0.0,49767881754367.41,1.222528329853726
160800.0,1.4669855546177586e-08,0.002353572657308823,0.00218798441210896,8.279412259993169e-05,2.9114570294380953e-05,3478.0,4605.0,4605.999961948297,10230043789968.203,60000000000000.0,10126216007074.658,13105568700295.615,5218849677877.643,18324418378173.258,21319321824783.883,0.0,49769956210031.8,1.2224688956226426
161000.0,1.467046597716785e-08,0.0023535434896154285,0.002187963701770517,8.27898939224558e-05,2.911550619291237e-05,3478.0,4604.0,4605.9909059521315,10205232657099.258,60000000000000.0,10126216007074.658,13086106526110.36,5217553399181.48,18303659925291.84,21340944463462.746,23946947071.490105,49794767342900.74,1.2224064585012435
161200.0,1.4670884071922895e-08,0.0023535193534562735,0.00218794565039368,8.27868515312967e-05,2.911609573922453e-05,3478.0,4604.0,4605.9147996226,10203940079909.867,60000000000000.0,10126216007074.658,13089329969444.45,5215619333181.026,18304949302625.477,21340944463462.746,23950146927.250507,49796059920090.13,1.2223615370932557
161400.0,1.4671343876898091e-08,0.0023534955943210947,0.002187928386785287,8.278360376790385e-05,2.9116778533562525e-05,3478.0,4604.0,4605.838682691707,10202560249158.781,60000000000000.0,10126216007074.658,13092771006678.63,5213554710840.518,18306325717519.15,21340944463462.746,23953562784.66581,49797439750841.22,1.222313583330314
161600.0,1.4671810239022124e-08,0.002353472180163753,0.0021879115122954095,8.278033393417173e-05,2.911747950525099e-05,3478.0,4604.0,4605.762554843465,10201171041698.523,60000000000000.0,10126216007074.658,13096235427654.17,5211476058255.193,18307711485909.363,21340944463462.746,23957001854.711742,49798828958301.48,1.2222653036951678
